"*", "STITCH", "66.2351", "86.7337", 0
"*", "STITCH", "68.7393", "84.8423", 0
"*", "STITCH", "68.7393", "84.8423", 0
"*", "STITCH", "69.6147", "83.5819", 0
"*", "STITCH", "69.6147", "83.5819", 0
"*", "STITCH", "67.8345", "84.6325", 0
"*", "STITCH", "67.8345", "84.6325", 0
"*", "STITCH", "69.6147", "83.5819", 0
"*", "STITCH", "69.6147", "83.5819", 0
"*", "STITCH", "71.1126", "82.747", 0
"*", "STITCH", "71.1126", "82.747", 0
"*", "STITCH", "70.4203", "83.886", 0
"*", "STITCH", "70.4203", "83.886", 0
"*", "STITCH", "71.8897", "83.4687", 0
"*", "STITCH", "71.8897", "83.4687", 0
"*", "STITCH", "70.6678", "84.6547", 0
"*", "STITCH", "70.6678", "84.6547", 0
"*", "STITCH", "71.8897", "83.4687", 0
"*", "STITCH", "71.8897", "83.4687", 0
"*", "STITCH", "73.8989", "82.1366", 0
"*", "STITCH", "73.8989", "82.1366", 0
"*", "STITCH", "75.1747", "81.4927", 0
"*", "STITCH", "75.1747", "81.4927", 0
"*", "STITCH", "76.2117", "81.2102", 0
"*", "STITCH", "76.2117", "81.2102", 0
"*", "STITCH", "78.5092", "80.2793", 0
"*", "STITCH", "78.5092", "80.2793", 0
"*", "STITCH", "79.5327", "78.9606", 0
"*", "STITCH", "79.5327", "78.9606", 0
"*", "STITCH", "80.2533", "78.0452", 0
"*", "STITCH", "80.2533", "78.0452", 0
"*", "STITCH", "79.5327", "78.9606", 0
"*", "STITCH", "79.5327", "78.9606", 0
"*", "STITCH", "78.5092", "80.2793", 0
"*", "STITCH", "78.5092", "80.2793", 0
"*", "STITCH", "80.2373", "79.876", 0
"*", "STITCH", "80.2373", "79.876", 0
"*", "STITCH", "79.7262", "81.3415", 0
"*", "STITCH", "79.7262", "81.3415", 0
"*", "STITCH", "80.9119", "80.4265", 0
"*", "STITCH", "80.9119", "80.4265", 0
"*", "STITCH", "82.9296", "78.1525", 0
"*", "STITCH", "82.9296", "78.1525", 0
"*", "STITCH", "83.0368", "77.082", 0
"*", "STITCH", "83.0368", "77.082", 0
"*", "STITCH", "82.052", "77.8384", 0
"*", "STITCH", "82.052", "77.8384", 0
"*", "STITCH", "82.4934", "76.4569", 0
"*", "STITCH", "82.4934", "76.4569", 0
"*", "STITCH", "83.9471", "75.6572", 0
"*", "STITCH", "83.9471", "75.6572", 0
"*", "STITCH", "84.6077", "74.4659", 0
"*", "STITCH", "84.6077", "74.4659", 0
"*", "STITCH", "85.6378", "73.2202", 0
"*", "STITCH", "85.6378", "73.2202", 0
"*", "STITCH", "86.4232", "72.5121", 0
"*", "STITCH", "86.4232", "72.5121", 0
"*", "STITCH", "85.6378", "73.2202", 0
"*", "STITCH", "85.6378", "73.2202", 0
"*", "STITCH", "84.6077", "74.4659", 0
"*", "STITCH", "84.6077", "74.4659", 0
"*", "STITCH", "86.9966", "73.3329", 0
"*", "STITCH", "86.9966", "73.3329", 0
"*", "STITCH", "85.5251", "75.8569", 0
"*", "STITCH", "85.5251", "75.8569", 0
"*", "STITCH", "86.6231", "74.8771", 0
"*", "STITCH", "86.6231", "74.8771", 0
"*", "STITCH", "87.2435", "73.6195", 0
"*", "STITCH", "87.2435", "73.6195", 0
"*", "STITCH", "88.2977", "72.3352", 0
"*", "STITCH", "88.2977", "72.3352", 0
"*", "STITCH", "87.2435", "73.6195", 0
"*", "STITCH", "87.2435", "73.6195", 0
"*", "STITCH", "89.8606", "72.5182", 0
"*", "STITCH", "89.8606", "72.5182", 0
"*", "STITCH", "87.2435", "73.6195", 0
"*", "STITCH", "87.2435", "73.6195", 0
"*", "STITCH", "86.6231", "74.8771", 0
"*", "STITCH", "86.6231", "74.8771", 0
"*", "STITCH", "85.5251", "75.8569", 0
"*", "STITCH", "85.5251", "75.8569", 0
"*", "STITCH", "86.9966", "73.3329", 0
"*", "STITCH", "86.9966", "73.3329", 0
"*", "STITCH", "84.6077", "74.4659", 0
"*", "STITCH", "84.6077", "74.4659", 0
"*", "STITCH", "83.9471", "75.6572", 0
"*", "STITCH", "83.9471", "75.6572", 0
"*", "STITCH", "82.4934", "76.4569", 0
"*", "STITCH", "82.4934", "76.4569", 0
"*", "STITCH", "82.052", "77.8384", 0
"*", "STITCH", "82.052", "77.8384", 0
"*", "STITCH", "83.0368", "77.082", 0
"*", "STITCH", "83.0368", "77.082", 0
"*", "STITCH", "82.9296", "78.1525", 0
"*", "STITCH", "82.9296", "78.1525", 0
"*", "STITCH", "80.9119", "80.4265", 0
"*", "STITCH", "80.9119", "80.4265", 0
"*", "STITCH", "79.7262", "81.3415", 0
"*", "STITCH", "79.7262", "81.3415", 0
"*", "STITCH", "80.2373", "79.876", 0
"*", "STITCH", "80.2373", "79.876", 0
"*", "STITCH", "78.5092", "80.2793", 0
"*", "STITCH", "78.5092", "80.2793", 0
"*", "STITCH", "76.2117", "81.2102", 0
"*", "STITCH", "76.2117", "81.2102", 0
"*", "STITCH", "75.1747", "81.4927", 0
"*", "STITCH", "75.1747", "81.4927", 0
"*", "STITCH", "73.8989", "82.1366", 0
"*", "STITCH", "73.8989", "82.1366", 0
"*", "STITCH", "71.8897", "83.4687", 0
"*", "STITCH", "71.8897", "83.4687", 0
"*", "STITCH", "70.4203", "83.886", 0
"*", "STITCH", "70.4203", "83.886", 0
"*", "STITCH", "71.1126", "82.747", 0
"*", "STITCH", "71.1126", "82.747", 0
"*", "STITCH", "69.6147", "83.5819", 0
"*", "STITCH", "69.6147", "83.5819", 0
"*", "STITCH", "68.7393", "84.8423", 0
"*", "STITCH", "68.7393", "84.8423", 0
"*", "STITCH", "66.2351", "86.7337", 0
"*", "STITCH", "66.2351", "86.7337", 0
"*", "STITCH", "65.0381", "88.0215", 0
"*", "STITCH", "65.0381", "88.0215", 0
"*", "STITCH", "63.9651", "90.2509", 0
"*", "STITCH", "63.9651", "90.2509", 0
"*", "STITCH", "62.3158", "92.5753", 0
"*", "STITCH", "62.3158", "92.5753", 0
"*", "STITCH", "61.3125", "93.1739", 0
"*", "STITCH", "61.3125", "93.1739", 0
"*", "STITCH", "60.9555", "94.5237", 0
"*", "STITCH", "60.9555", "94.5237", 0
"*", "STITCH", "58.7098", "95.3132", 0
"*", "STITCH", "58.7098", "95.3132", 0
"*", "STITCH", "59.5098", "93.8481", 0
"*", "STITCH", "59.5098", "93.8481", 0
"*", "STITCH", "57.5175", "94.8838", 0
"*", "STITCH", "57.5175", "94.8838", 0
"*", "STITCH", "59.5098", "93.8481", 0
"*", "STITCH", "59.5098", "93.8481", 0
"*", "STITCH", "58.7098", "95.3132", 0
"*", "STITCH", "58.7098", "95.3132", 0
"*", "STITCH", "60.9555", "94.5237", 0
"*", "STITCH", "60.9555", "94.5237", 0
"*", "STITCH", "59.0984", "96.0726", 0
"*", "STITCH", "59.0984", "96.0726", 0
"*", "STITCH", "61.5298", "95.3781", 0
"*", "STITCH", "61.5298", "95.3781", 0
"*", "STITCH", "59.0984", "96.0726", 0
"*", "STITCH", "59.0984", "96.0726", 0
"*", "STITCH", "58.0658", "97.2171", 0
"*", "STITCH", "58.0658", "97.2171", 0
"*", "STITCH", "56.4842", "98.7236", 0
"*", "STITCH", "56.4842", "98.7236", 0
